0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:35:46 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:36:51 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2376
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:36:51 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:37:23 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2353
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:37:23 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:39:10 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2378
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:39:10 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:39:40 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2383
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:39:40 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:40:00 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:40:00 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:40:28 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2396
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:40:28 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:41:56 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2371
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:41:56 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:42:11 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:42:11 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:43:53 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2371
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:43:53 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:44:07 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:44:07 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:44:11 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:44:11 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:44:16 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2392
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:44:16 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:44:49 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2419
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:44:49 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:47:06 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2392
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:47:06 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:47:23 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:47:24 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:47:32 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2392
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:47:32 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:47:43 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2394
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:47:43 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:52:05 -0300] "GET /PruebaGeo/pepito.html HTTP/1.1" 200 2394
0:0:0:0:0:0:0:1 - - [26/Aug/2016:17:52:05 -0300] "GET /PruebaGeo/js/jquery-3.1.0.js HTTP/1.1" 304 -
